source_project,target_project,scenario,model_n_bugs,model_top1,model_top5,model_top10,model_mrr,model_mean_rank,model_median_rank,faiss_n_bugs,faiss_top1,faiss_top5,faiss_top10,faiss_mrr,faiss_mean_rank,faiss_median_rank,pct_unreachable,pct_reachable_model_hit,pct_reachable_model_miss,pct_faiss_top10,pct_model_improved,pct_model_hurt,mean_displacement,median_displacement,domain_gap,src_language,src_LoC,src_total_unique_bug_reports,src_code_complexity,src_bug_report_verbosity,src_domain,src_project_size,src_polyglot_index,src_bug_density,src_age_years,tgt_language,tgt_LoC,tgt_total_unique_bug_reports,tgt_code_complexity,tgt_bug_report_verbosity,tgt_domain,tgt_project_size,tgt_polyglot_index,tgt_bug_density,tgt_age_years,same_domain
matplotlib/matplotlib,pydata/xarray,WP-small,37,0.05405405405405406,0.2702702702702703,0.40540540540540543,0.17894154968711923,19.18918918918919,16.0,37,0.0,0.0,0.0,0.016020974070061547,106.64864864864865,92.0,0.0,0.40540540540540543,0.5945945945945946,0.0,0.9459459459459459,0.05405405405405406,87.45945945945945,75.0,0.9806843267108168,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,Python,142044,110,2.3,369.5363636,Data Science & AI/ML,small,0.9839556757,1.291309091,3.8275154,True
matplotlib/matplotlib,ray-project/ray,CP-cold-start,58,0.0,0.08620689655172414,0.13793103448275862,0.05091008617826467,77.37931034482759,65.0,58,0.0,0.0,0.0,0.010762054202663919,156.75862068965517,152.0,0.0,0.13793103448275862,0.8620689655172413,0.0,0.7931034482758621,0.20689655172413793,79.37931034482759,102.0,0.9890729238555326,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,Python,244283,337,2.2,218.2953216,Data Science & AI/ML,medium,0.8700073276,0.7248753709,3.600273785,True
matplotlib/matplotlib,ray-project/ray,CP-transfer,58,0.017241379310344827,0.10344827586206896,0.20689655172413793,0.08084401941170301,39.741379310344826,34.5,58,0.0,0.0,0.0,0.010762054202663919,156.75862068965517,152.0,0.0,0.20689655172413793,0.7931034482758621,0.0,0.8793103448275862,0.1206896551724138,117.01724137931035,110.5,0.9890729238555326,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,Python,244283,337,2.2,218.2953216,Data Science & AI/ML,medium,0.8700073276,0.7248753709,3.600273785,True
matplotlib/matplotlib,ray-project/ray,WP-large,58,0.08620689655172414,0.2413793103448276,0.27586206896551724,0.1812364199478487,28.982758620689655,22.5,58,0.0,0.0,0.0,0.010762054202663919,156.75862068965517,152.0,0.0,0.27586206896551724,0.7241379310344828,0.0,0.9310344827586207,0.06896551724137931,127.77586206896552,127.0,0.9890729238555326,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,Python,244283,337,2.2,218.2953216,Data Science & AI/ML,medium,0.8700073276,0.7248753709,3.600273785,True
matplotlib/matplotlib,ray-project/ray,WP-small,58,0.017241379310344827,0.1896551724137931,0.2413793103448276,0.10238198663964208,49.51724137931034,39.0,58,0.0,0.0,0.0,0.010762054202663919,156.75862068965517,152.0,0.0,0.2413793103448276,0.7586206896551724,0.0,0.8620689655172413,0.13793103448275862,107.24137931034483,114.5,0.9890729238555326,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,Python,244283,337,2.2,218.2953216,Data Science & AI/ML,medium,0.8700073276,0.7248753709,3.600273785,True
matplotlib/matplotlib,scikit-learn/scikit-learn,CP-cold-start,16,0.0,0.0,0.0,0.010096218741810152,169.9375,188.5,16,0.0,0.0,0.0,0.010448271428559516,156.1875,145.5,0.0,0.0,1.0,0.0,0.4375,0.5625,-13.75,-35.0,0.9759605911330048,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,Python,376169,228,2.5,231.8122271,Data Science & AI/ML,medium,0.9894754751,1.649864035,5.483915127,True
matplotlib/matplotlib,scikit-learn/scikit-learn,CP-transfer,16,0.0,0.1875,0.5,0.13064955233105385,13.75,12.0,16,0.0,0.0,0.0,0.010448271428559516,156.1875,145.5,0.0,0.5,0.5,0.0,1.0,0.0,142.4375,124.0,0.9759605911330048,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,Python,376169,228,2.5,231.8122271,Data Science & AI/ML,medium,0.9894754751,1.649864035,5.483915127,True
matplotlib/matplotlib,scikit-learn/scikit-learn,WP-large,16,0.0625,0.4375,0.5625,0.22398898387796412,11.5625,8.0,16,0.0,0.0,0.0,0.010448271428559516,156.1875,145.5,0.0,0.5625,0.4375,0.0,1.0,0.0,144.625,126.0,0.9759605911330048,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,Python,376169,228,2.5,231.8122271,Data Science & AI/ML,medium,0.9894754751,1.649864035,5.483915127,True
matplotlib/matplotlib,scikit-learn/scikit-learn,WP-small,16,0.125,0.3125,0.3125,0.21543735545136158,35.125,29.5,16,0.0,0.0,0.0,0.010448271428559516,156.1875,145.5,0.0,0.3125,0.6875,0.0,0.875,0.125,121.0625,129.0,0.9759605911330048,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,Python,376169,228,2.5,231.8122271,Data Science & AI/ML,medium,0.9894754751,1.649864035,5.483915127,True
matplotlib/matplotlib,scipy/scipy,CP-cold-start,3,0.0,0.0,0.0,0.006140303199126729,165.33333333333334,153.0,3,0.0,0.0,0.0,0.006024220032840723,169.33333333333334,160.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,4.0,7.0,0.9808795411089866,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,Python,438217,100,2.1,121.5247525,Data Science & AI/ML,large,0.9743026857,4.38217,10.60643395,True
matplotlib/matplotlib,scipy/scipy,CP-transfer,3,0.0,0.0,0.0,0.018099109562524196,82.33333333333333,42.0,3,0.0,0.0,0.0,0.006024220032840723,169.33333333333334,160.0,0.0,0.0,1.0,0.0,1.0,0.0,87.0,103.0,0.9808795411089866,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,Python,438217,100,2.1,121.5247525,Data Science & AI/ML,large,0.9743026857,4.38217,10.60643395,True
matplotlib/matplotlib,scipy/scipy,WP-large,3,0.0,0.0,0.0,0.025095244498229575,44.666666666666664,37.0,3,0.0,0.0,0.0,0.006024220032840723,169.33333333333334,160.0,0.0,0.0,1.0,0.0,1.0,0.0,124.66666666666667,123.0,0.9808795411089866,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,Python,438217,100,2.1,121.5247525,Data Science & AI/ML,large,0.9743026857,4.38217,10.60643395,True
matplotlib/matplotlib,scipy/scipy,WP-small,3,0.0,0.0,0.0,0.003938860557313929,255.66666666666666,257.0,3,0.0,0.0,0.0,0.006024220032840723,169.33333333333334,160.0,0.0,0.0,1.0,0.0,0.0,1.0,-86.33333333333333,-112.0,0.9808795411089866,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,Python,438217,100,2.1,121.5247525,Data Science & AI/ML,large,0.9743026857,4.38217,10.60643395,True
matplotlib/matplotlib,sympy/sympy,CP-cold-start,34,0.0,0.0,0.0,0.021756117134741196,96.38235294117646,83.0,34,0.0,0.029411764705882353,0.029411764705882353,0.015076907816991565,146.08823529411765,143.5,0.0,0.0,1.0,0.029411764705882353,0.7058823529411765,0.29411764705882354,49.705882352941174,56.0,0.9834674469641552,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,Python,696129,384,2.8,140.8497409,Data Science & AI/ML,large,0.9941677476,1.812835938,6.663928816,True
matplotlib/matplotlib,sympy/sympy,CP-transfer,34,0.029411764705882353,0.11764705882352941,0.17647058823529413,0.09208038125951572,50.1764705882353,31.0,34,0.0,0.029411764705882353,0.029411764705882353,0.015076907816991565,146.08823529411765,143.5,0.0,0.17647058823529413,0.8235294117647058,0.029411764705882353,0.8529411764705882,0.14705882352941177,95.91176470588235,116.5,0.9834674469641552,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,Python,696129,384,2.8,140.8497409,Data Science & AI/ML,large,0.9941677476,1.812835938,6.663928816,True
matplotlib/matplotlib,sympy/sympy,WP-large,34,0.029411764705882353,0.20588235294117646,0.35294117647058826,0.14603345930010994,41.029411764705884,16.0,34,0.0,0.029411764705882353,0.029411764705882353,0.015076907816991565,146.08823529411765,143.5,0.0,0.35294117647058826,0.6470588235294118,0.029411764705882353,0.8235294117647058,0.17647058823529413,105.05882352941177,126.5,0.9834674469641552,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,Python,696129,384,2.8,140.8497409,Data Science & AI/ML,large,0.9941677476,1.812835938,6.663928816,True
matplotlib/matplotlib,sympy/sympy,WP-small,34,0.0,0.14705882352941177,0.2647058823529412,0.09000614594982155,49.64705882352941,28.5,34,0.0,0.029411764705882353,0.029411764705882353,0.015076907816991565,146.08823529411765,143.5,0.0,0.2647058823529412,0.7352941176470589,0.029411764705882353,0.8529411764705882,0.14705882352941177,96.44117647058823,120.5,0.9834674469641552,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,Python,696129,384,2.8,140.8497409,Data Science & AI/ML,large,0.9941677476,1.812835938,6.663928816,True
numpy/numpy,google/jax,CP-cold-start,275,0.01090909090909091,0.06181818181818182,0.11636363636363636,0.05587718769315717,68.57454545454546,53.0,275,0.0036363636363636364,0.025454545454545455,0.06909090909090909,0.032053118137424376,97.2909090909091,79.0,0.0,0.11636363636363636,0.8836363636363637,0.06909090909090909,0.6945454545454546,0.3054545454545455,28.716363636363635,28.0,0.9926076070108502,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,72684,326,2.1,188.5365854,Data Science & AI/ML,small,0.9946618238,0.2229570552,1.527720739,True
numpy/numpy,google/jax,CP-transfer,275,0.10909090909090909,0.32,0.4290909090909091,0.20573775563974364,31.89090909090909,16.0,275,0.0036363636363636364,0.025454545454545455,0.06909090909090909,0.032053118137424376,97.2909090909091,79.0,0.0,0.4290909090909091,0.5709090909090909,0.06909090909090909,0.8436363636363636,0.15272727272727274,65.4,56.0,0.9926076070108502,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,72684,326,2.1,188.5365854,Data Science & AI/ML,small,0.9946618238,0.2229570552,1.527720739,True
numpy/numpy,google/jax,WP-large,275,0.11636363636363636,0.3054545454545455,0.4218181818181818,0.22849257414465537,26.952727272727273,15.0,275,0.0036363636363636364,0.025454545454545455,0.06909090909090909,0.032053118137424376,97.2909090909091,79.0,0.0,0.4218181818181818,0.5781818181818181,0.06909090909090909,0.8472727272727273,0.14909090909090908,70.33818181818182,58.0,0.9926076070108502,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,72684,326,2.1,188.5365854,Data Science & AI/ML,small,0.9946618238,0.2229570552,1.527720739,True
numpy/numpy,google/jax,WP-small,275,0.05090909090909091,0.3054545454545455,0.41454545454545455,0.1799262895585676,29.36,14.0,275,0.0036363636363636364,0.025454545454545455,0.06909090909090909,0.032053118137424376,97.2909090909091,79.0,0.0,0.41454545454545455,0.5854545454545454,0.06909090909090909,0.8545454545454545,0.14545454545454545,67.9309090909091,56.0,0.9926076070108502,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,72684,326,2.1,188.5365854,Data Science & AI/ML,small,0.9946618238,0.2229570552,1.527720739,True
numpy/numpy,jupyterlab/jupyterlab,CP-cold-start,23,0.13043478260869565,0.34782608695652173,0.5652173913043478,0.2584402500342051,19.434782608695652,9.0,23,0.0,0.0,0.08695652173913043,0.02168783467344532,142.91304347826087,116.0,0.0,0.5652173913043478,0.43478260869565216,0.08695652173913043,0.8260869565217391,0.17391304347826086,123.47826086956522,106.0,0.9941268922160642,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,39372,197,1.7,194.7014925,Data Science & AI/ML,small,6.052473839,0.199857868,7.197809719,True
numpy/numpy,jupyterlab/jupyterlab,CP-transfer,23,0.4782608695652174,1.0,1.0,0.6659420289855073,2.130434782608696,2.0,23,0.0,0.0,0.08695652173913043,0.02168783467344532,142.91304347826087,116.0,0.0,1.0,0.0,0.08695652173913043,1.0,0.0,140.7826086956522,113.0,0.9941268922160642,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,39372,197,1.7,194.7014925,Data Science & AI/ML,small,6.052473839,0.199857868,7.197809719,True
numpy/numpy,jupyterlab/jupyterlab,WP-large,23,0.5652173913043478,1.0,1.0,0.7239130434782608,1.9130434782608696,1.0,23,0.0,0.0,0.08695652173913043,0.02168783467344532,142.91304347826087,116.0,0.0,1.0,0.0,0.08695652173913043,1.0,0.0,141.0,114.0,0.9941268922160642,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,39372,197,1.7,194.7014925,Data Science & AI/ML,small,6.052473839,0.199857868,7.197809719,True
numpy/numpy,jupyterlab/jupyterlab,WP-small,23,0.21739130434782608,0.8695652173913043,1.0,0.46381987577639744,3.217391304347826,3.0,23,0.0,0.0,0.08695652173913043,0.02168783467344532,142.91304347826087,116.0,0.0,1.0,0.0,0.08695652173913043,1.0,0.0,139.69565217391303,114.0,0.9941268922160642,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,39372,197,1.7,194.7014925,Data Science & AI/ML,small,6.052473839,0.199857868,7.197809719,True
numpy/numpy,lightning-ai/lightning,CP-cold-start,212,0.0,0.0,0.0,0.00947152534807851,130.42924528301887,133.0,212,0.0,0.0047169811320754715,0.014150943396226415,0.014441648889433684,125.97169811320755,121.0,0.0,0.0,1.0,0.014150943396226415,0.47641509433962265,0.5141509433962265,-4.4575471698113205,-2.0,0.9902986205851144,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,51387,366,2.0,188.469496,Data Science & AI/ML,small,0.9637846148,0.1404016393,1.166324435,True
numpy/numpy,lightning-ai/lightning,CP-transfer,212,0.09905660377358491,0.29245283018867924,0.41509433962264153,0.20395951611074684,28.85377358490566,15.0,212,0.0,0.0047169811320754715,0.014150943396226415,0.014441648889433684,125.97169811320755,121.0,0.0,0.41509433962264153,0.5849056603773585,0.014150943396226415,0.8679245283018868,0.1179245283018868,97.11792452830188,99.0,0.9902986205851144,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,51387,366,2.0,188.469496,Data Science & AI/ML,small,0.9637846148,0.1404016393,1.166324435,True
numpy/numpy,lightning-ai/lightning,WP-large,212,0.11320754716981132,0.3113207547169811,0.44339622641509435,0.2196517312359883,21.462264150943398,13.0,212,0.0,0.0047169811320754715,0.014150943396226415,0.014441648889433684,125.97169811320755,121.0,0.0,0.44339622641509435,0.5566037735849056,0.014150943396226415,0.9481132075471698,0.05188679245283019,104.50943396226415,105.5,0.9902986205851144,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,51387,366,2.0,188.469496,Data Science & AI/ML,small,0.9637846148,0.1404016393,1.166324435,True
numpy/numpy,lightning-ai/lightning,WP-small,212,0.09433962264150944,0.2830188679245283,0.4481132075471698,0.20856239744792987,30.66509433962264,12.0,212,0.0,0.0047169811320754715,0.014150943396226415,0.014441648889433684,125.97169811320755,121.0,0.0,0.4481132075471698,0.5518867924528302,0.014150943396226415,0.9009433962264151,0.09433962264150944,95.30660377358491,96.0,0.9902986205851144,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,51387,366,2.0,188.469496,Data Science & AI/ML,small,0.9637846148,0.1404016393,1.166324435,True
numpy/numpy,matplotlib/matplotlib,CP-cold-start,8,0.0,0.0,0.0,0.003708667576091584,273.0,280.0,8,0.0,0.0,0.0,0.00880875947341312,180.875,183.0,0.0,0.0,1.0,0.0,0.25,0.75,-92.125,-94.5,0.978448275862069,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,True
numpy/numpy,matplotlib/matplotlib,CP-transfer,8,0.125,0.25,0.375,0.20911454762557705,12.5,13.5,8,0.0,0.0,0.0,0.00880875947341312,180.875,183.0,0.0,0.375,0.625,0.0,1.0,0.0,168.375,172.0,0.978448275862069,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,True
numpy/numpy,matplotlib/matplotlib,WP-large,8,0.0,0.5,0.75,0.1998876633986928,7.875,5.5,8,0.0,0.0,0.0,0.00880875947341312,180.875,183.0,0.0,0.75,0.25,0.0,1.0,0.0,173.0,171.5,0.978448275862069,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,True
numpy/numpy,matplotlib/matplotlib,WP-small,8,0.125,0.25,0.5,0.2122603725426306,15.375,15.0,8,0.0,0.0,0.0,0.00880875947341312,180.875,183.0,0.0,0.5,0.5,0.0,1.0,0.0,165.5,169.0,0.978448275862069,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,248837,183,2.4,242.6847826,Data Science & AI/ML,medium,0.9866097084,1.359765027,4.364134155,True
numpy/numpy,open-mmlab/mmdetection,CP-cold-start,17,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.09823347770218735,102.0,109.0,17,0.0,0.0,0.11764705882352941,0.028129569345166625,126.76470588235294,111.0,0.0,0.17647058823529413,0.8235294117647058,0.11764705882352941,0.7058823529411765,0.29411764705882354,24.764705882352942,54.0,0.9927920576635388,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,208928,102,3.1,205.9009009,Data Science & AI/ML,medium,0.9298657911,2.048313725,4.019164956,True
numpy/numpy,open-mmlab/mmdetection,CP-transfer,17,0.0,0.29411764705882354,0.35294117647058826,0.13808633212231342,56.1764705882353,32.0,17,0.0,0.0,0.11764705882352941,0.028129569345166625,126.76470588235294,111.0,0.0,0.35294117647058826,0.6470588235294118,0.11764705882352941,0.5882352941176471,0.4117647058823529,70.58823529411765,62.0,0.9927920576635388,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,208928,102,3.1,205.9009009,Data Science & AI/ML,medium,0.9298657911,2.048313725,4.019164956,True
numpy/numpy,open-mmlab/mmdetection,WP-large,17,0.0,0.11764705882352941,0.11764705882352941,0.06896174572412024,64.76470588235294,45.0,17,0.0,0.0,0.11764705882352941,0.028129569345166625,126.76470588235294,111.0,0.0,0.11764705882352941,0.8823529411764706,0.11764705882352941,0.5882352941176471,0.4117647058823529,62.0,56.0,0.9927920576635388,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,208928,102,3.1,205.9009009,Data Science & AI/ML,medium,0.9298657911,2.048313725,4.019164956,True
numpy/numpy,open-mmlab/mmdetection,WP-small,17,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.07964764161443856,110.88235294117646,106.0,17,0.0,0.0,0.11764705882352941,0.028129569345166625,126.76470588235294,111.0,0.0,0.11764705882352941,0.8823529411764706,0.11764705882352941,0.5882352941176471,0.4117647058823529,15.882352941176471,38.0,0.9927920576635388,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,208928,102,3.1,205.9009009,Data Science & AI/ML,medium,0.9298657911,2.048313725,4.019164956,True
numpy/numpy,prefecthq/prefect,CP-cold-start,116,0.008620689655172414,0.04310344827586207,0.09482758620689655,0.05048338084982641,56.189655172413794,51.0,116,0.0,0.008620689655172414,0.05172413793103448,0.018836031179052595,129.20689655172413,112.0,0.0,0.09482758620689655,0.9051724137931034,0.05172413793103448,0.8103448275862069,0.1810344827586207,73.01724137931035,59.0,0.9915588835942818,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,107073,404,1.7,133.6437346,Data Science & AI/ML,small,0.8501863215,0.2650321782,2.105407255,True
numpy/numpy,prefecthq/prefect,CP-transfer,116,0.06896551724137931,0.23275862068965517,0.3620689655172414,0.17451675395912927,20.844827586206897,14.0,116,0.0,0.008620689655172414,0.05172413793103448,0.018836031179052595,129.20689655172413,112.0,0.0,0.3620689655172414,0.6379310344827587,0.05172413793103448,0.9396551724137931,0.0603448275862069,108.36206896551724,97.0,0.9915588835942818,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,107073,404,1.7,133.6437346,Data Science & AI/ML,small,0.8501863215,0.2650321782,2.105407255,True
numpy/numpy,prefecthq/prefect,WP-large,116,0.06896551724137931,0.28448275862068967,0.4224137931034483,0.18077871258998243,21.81896551724138,13.5,116,0.0,0.008620689655172414,0.05172413793103448,0.018836031179052595,129.20689655172413,112.0,0.0,0.4224137931034483,0.5775862068965517,0.05172413793103448,0.9224137931034483,0.06896551724137931,107.38793103448276,94.5,0.9915588835942818,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,107073,404,1.7,133.6437346,Data Science & AI/ML,small,0.8501863215,0.2650321782,2.105407255,True
numpy/numpy,prefecthq/prefect,WP-small,116,0.08620689655172414,0.25,0.43103448275862066,0.18147904385370914,20.75862068965517,14.5,116,0.0,0.008620689655172414,0.05172413793103448,0.018836031179052595,129.20689655172413,112.0,0.0,0.43103448275862066,0.5689655172413793,0.05172413793103448,0.9396551724137931,0.05172413793103448,108.44827586206897,94.0,0.9915588835942818,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,107073,404,1.7,133.6437346,Data Science & AI/ML,small,0.8501863215,0.2650321782,2.105407255,True
numpy/numpy,pydata/xarray,CP-cold-start,37,0.0,0.02702702702702703,0.10810810810810811,0.04047010384484478,46.5945945945946,45.0,37,0.0,0.0,0.0,0.016020974070061547,106.64864864864865,92.0,0.0,0.10810810810810811,0.8918918918918919,0.0,0.8108108108108109,0.1891891891891892,60.054054054054056,46.0,0.9810797586038168,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,142044,110,2.3,369.5363636,Data Science & AI/ML,small,0.9839556757,1.291309091,3.8275154,True
numpy/numpy,pydata/xarray,CP-transfer,37,0.08108108108108109,0.2702702702702703,0.43243243243243246,0.1793175577392519,27.37837837837838,19.0,37,0.0,0.0,0.0,0.016020974070061547,106.64864864864865,92.0,0.0,0.43243243243243246,0.5675675675675675,0.0,0.918918918918919,0.08108108108108109,79.27027027027027,77.0,0.9810797586038168,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,142044,110,2.3,369.5363636,Data Science & AI/ML,small,0.9839556757,1.291309091,3.8275154,True
numpy/numpy,pydata/xarray,WP-large,37,0.08108108108108109,0.35135135135135137,0.5405405405405406,0.23798660299587468,13.64864864864865,8.0,37,0.0,0.0,0.0,0.016020974070061547,106.64864864864865,92.0,0.0,0.5405405405405406,0.4594594594594595,0.0,0.9459459459459459,0.05405405405405406,93.0,83.0,0.9810797586038168,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,142044,110,2.3,369.5363636,Data Science & AI/ML,small,0.9839556757,1.291309091,3.8275154,True
numpy/numpy,pydata/xarray,WP-small,37,0.05405405405405406,0.32432432432432434,0.43243243243243246,0.1732370648882995,25.027027027027028,12.0,37,0.0,0.0,0.0,0.016020974070061547,106.64864864864865,92.0,0.0,0.43243243243243246,0.5675675675675675,0.0,0.8918918918918919,0.10810810810810811,81.62162162162163,66.0,0.9810797586038168,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,142044,110,2.3,369.5363636,Data Science & AI/ML,small,0.9839556757,1.291309091,3.8275154,True
numpy/numpy,ray-project/ray,CP-cold-start,58,0.0,0.08620689655172414,0.13793103448275862,0.051906228482959144,63.241379310344826,40.5,58,0.0,0.0,0.0,0.010762054202663919,156.75862068965517,152.0,0.0,0.13793103448275862,0.8620689655172413,0.0,0.8448275862068966,0.15517241379310345,93.51724137931035,107.0,0.9892876272094268,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,244283,337,2.2,218.2953216,Data Science & AI/ML,medium,0.8700073276,0.7248753709,3.600273785,True
numpy/numpy,ray-project/ray,CP-transfer,58,0.06896551724137931,0.2413793103448276,0.3448275862068966,0.17533382238336007,46.810344827586206,19.0,58,0.0,0.0,0.0,0.010762054202663919,156.75862068965517,152.0,0.0,0.3448275862068966,0.6551724137931034,0.0,0.8448275862068966,0.15517241379310345,109.94827586206897,126.0,0.9892876272094268,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,244283,337,2.2,218.2953216,Data Science & AI/ML,medium,0.8700073276,0.7248753709,3.600273785,True
numpy/numpy,ray-project/ray,WP-large,58,0.017241379310344827,0.22413793103448276,0.3275862068965517,0.14760576895647337,27.120689655172413,19.0,58,0.0,0.0,0.0,0.010762054202663919,156.75862068965517,152.0,0.0,0.3275862068965517,0.6724137931034483,0.0,0.9310344827586207,0.06896551724137931,129.63793103448276,129.0,0.9892876272094268,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,244283,337,2.2,218.2953216,Data Science & AI/ML,medium,0.8700073276,0.7248753709,3.600273785,True
numpy/numpy,ray-project/ray,WP-small,58,0.0,0.1206896551724138,0.20689655172413793,0.07490562295138567,44.46551724137931,33.0,58,0.0,0.0,0.0,0.010762054202663919,156.75862068965517,152.0,0.0,0.20689655172413793,0.7931034482758621,0.0,0.8793103448275862,0.10344827586206896,112.29310344827586,113.5,0.9892876272094268,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,244283,337,2.2,218.2953216,Data Science & AI/ML,medium,0.8700073276,0.7248753709,3.600273785,True
numpy/numpy,scikit-learn/scikit-learn,CP-cold-start,16,0.0,0.1875,0.25,0.0755326134635439,45.3125,46.0,16,0.0,0.0,0.0,0.010448271428559516,156.1875,145.5,0.0,0.25,0.75,0.0,0.9375,0.0625,110.875,102.0,0.9762595621208124,Python,276548,789,3.6,161.5720384,Data Science & AI/ML,medium,1.19728944,0.350504436,12.54483231,Python,376169,228,2.5,231.8122271,Data Science & AI/ML,medium,0.9894754751,1.649864035,5.483915127,True
