repo_name,strategy,num_indexes,indexing_time_min,index_size_gb,hit@30,hit@50,hit@75,hit@100,hit@125,hit@150,hit@200
conda/conda,semi-annual,21,0.0064214587211608885,0.0015528993681073189,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.0064214587211608885,0.0015528993681073189,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.0064214587211608885,0.0015528993681073189,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.0064214587211608885,0.0015528993681073189,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.0064214587211608885,0.0015528993681073189,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.0064214587211608885,0.0015528993681073189,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.0064214587211608885,0.0015528993681073189,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.0064214587211608885,0.0015528993681073189,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06302775939305623,0.029819735325872898,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06264107624689738,0.029904013499617577,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06161317030588786,0.029988246969878674,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06161317030588786,0.029988246969878674,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06161317030588786,0.029988246969878674,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06161317030588786,0.029988246969878674,0,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06161317030588786,0.029988246969878674,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06161317030588786,0.029988246969878674,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06161317030588786,0.029988246969878674,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06161317030588786,0.029988246969878674,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06161317030588786,0.029988246969878674,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06161317030588786,0.029988246969878674,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06161317030588786,0.029988246969878674,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06161317030588786,0.029988246969878674,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06161317030588786,0.029988246969878674,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06161317030588786,0.029988246969878674,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06161317030588786,0.029988246969878674,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06161317030588786,0.029988246969878674,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06161317030588786,0.029988246969878674,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06161317030588786,0.029988246969878674,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06161317030588786,0.029988246969878674,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06310739119847615,0.02999777253717184,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06310739119847615,0.02999777253717184,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06310739119847615,0.02999777253717184,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06166470448176066,0.030013439245522022,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06166470448176066,0.030013439245522022,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06166470448176066,0.030013439245522022,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06166470448176066,0.030013439245522022,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06166470448176066,0.030013439245522022,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06166470448176066,0.030013439245522022,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06166470448176066,0.030013439245522022,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06166470448176066,0.030013439245522022,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06166470448176066,0.030013439245522022,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06166470448176066,0.030013439245522022,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06166470448176066,0.030013439245522022,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06166470448176066,0.030013439245522022,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06166470448176066,0.030013439245522022,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06166470448176066,0.030013439245522022,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06362215677897136,0.030019369907677174,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06362215677897136,0.030019369907677174,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06362215677897136,0.030019369907677174,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06362215677897136,0.030019369907677174,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06362215677897136,0.030019369907677174,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06362215677897136,0.030019369907677174,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06362215677897136,0.030019369907677174,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06362215677897136,0.030019369907677174,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.0617704709370931,0.03133449610322714,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.0617704709370931,0.03133449610322714,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.0617704709370931,0.03133449610322714,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.0617704709370931,0.03133449610322714,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.0617704709370931,0.03133449610322714,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06179017225901286,0.03131737466901541,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06179017225901286,0.03131737466901541,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06179017225901286,0.03131737466901541,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06179017225901286,0.03131737466901541,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06179017225901286,0.03131737466901541,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06179017225901286,0.03131737466901541,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06179017225901286,0.03131737466901541,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06179017225901286,0.03131737466901541,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06179017225901286,0.03131737466901541,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06179017225901286,0.03131737466901541,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06179017225901286,0.03131737466901541,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06179017225901286,0.03131737466901541,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06179017225901286,0.03131737466901541,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06179017225901286,0.03131737466901541,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06179017225901286,0.03131737466901541,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06319069862365723,0.03135652281343937,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06319069862365723,0.03135652281343937,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06319069862365723,0.03135652281343937,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06319069862365723,0.03135652281343937,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06319069862365723,0.03135652281343937,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06319069862365723,0.03135652281343937,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06319069862365723,0.03135652281343937,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06319069862365723,0.03135652281343937,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06319069862365723,0.03135652281343937,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06319069862365723,0.03135652281343937,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06319069862365723,0.03135652281343937,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06319069862365723,0.03135652281343937,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06319069862365723,0.03135652281343937,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06319069862365723,0.03135652281343937,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06319069862365723,0.03135652281343937,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.06590914726257324,0.03168979659676552,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.065664807955424,0.0029066922143101692,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.065664807955424,0.0029066922143101692,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.065664807955424,0.0029066922143101692,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.065664807955424,0.0029066922143101692,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.065664807955424,0.0029066922143101692,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.065664807955424,0.0029066922143101692,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.065664807955424,0.0029066922143101692,0,0,0,0,0,0,0
conda/conda,semi-annual,21,0.065664807955424,0.0029066922143101692,1,1,1,1,1,1,1
conda/conda,semi-annual,21,0.065664807955424,0.0029066922143101692,1,1,1,1,1,1,1
conda/conda,quarterly,38,0.0019116600354512532,0.00014859996736049652,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.002922248840332031,0.0002313610166311264,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.002866613864898682,0.00023839622735977173,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.002866613864898682,0.00023839622735977173,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.002866613864898682,0.00023839622735977173,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.002866613864898682,0.00023839622735977173,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.002866613864898682,0.00023839622735977173,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.002866613864898682,0.00023839622735977173,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.002500776449839274,0.00028343405574560165,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.002500776449839274,0.00028343405574560165,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.002500776449839274,0.00028343405574560165,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.002500776449839274,0.00028343405574560165,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.0019534985224405927,0.00027652736753225327,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.0019534985224405927,0.00027652736753225327,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.003321492671966553,0.0002767518162727356,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.003321492671966553,0.0002767518162727356,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.003126863638559977,0.00028367433696985245,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.003126863638559977,0.00028367433696985245,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.003126863638559977,0.00028367433696985245,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.003126863638559977,0.00028367433696985245,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.003126863638559977,0.00028367433696985245,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.003126863638559977,0.00028367433696985245,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.003126863638559977,0.00028367433696985245,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.003126863638559977,0.00028367433696985245,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.0027805010477701822,0.0003139590844511986,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.0027805010477701822,0.0003139590844511986,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.0027805010477701822,0.0003139590844511986,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.0027909318606058756,0.00031440984457731247,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.0027909318606058756,0.00031440984457731247,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.0027909318606058756,0.00031440984457731247,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.0027909318606058756,0.00031440984457731247,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.005588821570078532,0.0007876558229327202,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004434903462727864,0.00048655830323696136,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004437943299611409,0.0006518298760056496,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004437943299611409,0.0006518298760056496,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004437943299611409,0.0006518298760056496,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004437943299611409,0.0006518298760056496,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004437943299611409,0.0006518298760056496,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004437943299611409,0.0006518298760056496,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004437943299611409,0.0006518298760056496,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004437943299611409,0.0006518298760056496,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004437943299611409,0.0006518298760056496,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004437943299611409,0.0006518298760056496,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004437943299611409,0.0006518298760056496,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004437943299611409,0.0006518298760056496,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004437943299611409,0.0006518298760056496,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004437943299611409,0.0006518298760056496,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004437943299611409,0.0006518298760056496,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004437943299611409,0.0006518298760056496,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004437943299611409,0.0006518298760056496,0,0,0,0,0,0,0
conda/conda,quarterly,38,0.004437943299611409,0.0006518298760056496,0,0,0,0,0,0,0
