model_name,source_project,target_project,scenario,top-1,top-5,top-10,MAP,MRR
COOBA,docker/compose,ipython/ipython,CP-transfer,0.005917159763313609,0.05917159763313609,0.14201183431952663,0.04216721978711767,0.049720811585209766
COOBA,ipython/ipython,qiskit/qiskit,WP-small,0.04411764705882353,0.15808823529411764,0.20955882352941177,0.07827455697947204,0.1005183133250363
COOBA,wagtail/wagtail,ansible/ansible,CP-transfer,0.0,0.01948051948051948,0.025974025974025976,0.008506912698965665,0.008435200296661772
COOBA,mesonbuild/meson,pydata/xarray,CP-cold-start,0.0,0.04,0.08,0.03458548951909027,0.03292268042841899
COOBA,docker/compose,wagtail/wagtail,WP-small,0.0,0.036585365853658534,0.08536585365853659,0.019571283509969502,0.023049324155393354
COOBA,docker/compose,wagtail/wagtail,WP-large,0.024390243902439025,0.07317073170731707,0.13414634146341464,0.04556544434481265,0.048264618707494183
COOBA,docker/compose,wagtail/wagtail,CP-cold-start,0.012195121951219513,0.024390243902439025,0.024390243902439025,0.017771147794704102,0.01882608938268797
COOBA,ipython/ipython,qiskit/qiskit,WP-large,0.058823529411764705,0.20955882352941177,0.2757352941176471,0.09960065097547967,0.13267604077173872
COOBA,docker/compose,wagtail/wagtail,CP-transfer,0.024390243902439025,0.08536585365853659,0.13414634146341464,0.048003160008636275,0.05288403936670945
COOBA,wagtail/wagtail,docker/compose,WP-small,0.02564102564102564,0.6837606837606838,0.7948717948717948,0.2624577400090385,0.2792144706879006
COOBA,wagtail/wagtail,docker/compose,WP-large,0.2564102564102564,0.7521367521367521,0.8632478632478633,0.3881817842521189,0.45039803992058636
COOBA,ipython/ipython,qiskit/qiskit,CP-cold-start,0.01838235294117647,0.0661764705882353,0.09558823529411764,0.03537853512391787,0.04682301505189007
COOBA,wagtail/wagtail,docker/compose,CP-cold-start,0.008547008547008548,0.10256410256410256,0.29914529914529914,0.07947952005445455,0.08432917480180462
COOBA,wagtail/wagtail,docker/compose,CP-transfer,0.02564102564102564,0.47863247863247865,0.7350427350427351,0.20020985599440824,0.20500562994781993
COOBA,localstack/localstack,qiskit/qiskit,WP-small,0.01838235294117647,0.08455882352941177,0.16911764705882354,0.04698164137294477,0.06186196473711531
COOBA,mesonbuild/meson,pydata/xarray,CP-transfer,0.08,0.32,0.36,0.1682076297514228,0.19289329377940181
COOBA,pydata/xarray,localstack/localstack,WP-small,0.06315789473684211,0.16842105263157894,0.28421052631578947,0.09448272035604709,0.13814411646536903
COOBA,ipython/ipython,qiskit/qiskit,CP-transfer,0.05514705882352941,0.1948529411764706,0.26838235294117646,0.08947393660402915,0.11591791364973975
COOBA,qiskit/qiskit,ipython/ipython,WP-small,0.005917159763313609,0.04142011834319527,0.1301775147928994,0.03688109029266566,0.043514634559837645
COOBA,pydata/xarray,localstack/localstack,WP-large,0.07368421052631578,0.23157894736842105,0.3368421052631579,0.12263096752085513,0.16363942084929606
COOBA,pydata/xarray,localstack/localstack,CP-cold-start,0.0,0.0,0.031578947368421054,0.01948498260420172,0.0190422854866706
COOBA,qiskit/qiskit,ipython/ipython,WP-large,0.005917159763313609,0.10059171597633136,0.2485207100591716,0.06092781312836866,0.06785806928670951
COOBA,localstack/localstack,qiskit/qiskit,WP-large,0.08088235294117647,0.19852941176470587,0.24632352941176472,0.10634678013582877,0.13989655933988074
COOBA,pydata/xarray,localstack/localstack,CP-transfer,0.07368421052631578,0.22105263157894736,0.3263157894736842,0.11317173547945611,0.14493768572467777
COOBA,localstack/localstack,pydata/xarray,WP-small,0.04,0.2,0.52,0.1347248621055694,0.1564561834112416
COOBA,localstack/localstack,pydata/xarray,WP-large,0.16,0.32,0.52,0.2339836405098461,0.2847149475911086
COOBA,localstack/localstack,qiskit/qiskit,CP-cold-start,0.003676470588235294,0.022058823529411766,0.051470588235294115,0.012112727043805482,0.015891996776251915
COOBA,localstack/localstack,pydata/xarray,CP-cold-start,0.0,0.04,0.04,0.027363238218079032,0.037224844730013286
COOBA,localstack/localstack,pydata/xarray,CP-transfer,0.0,0.12,0.2,0.07339914805315914,0.08428190304403876
COOBA,numpy/numpy,scikit-learn/scikit-learn,WP-small,0.0,0.021739130434782608,0.06521739130434782,0.026687382182482174,0.028145927616751415
COOBA,numpy/numpy,scikit-learn/scikit-learn,WP-large,0.0,0.021739130434782608,0.043478260869565216,0.0224304733542343,0.021137012480389197
COOBA,localstack/localstack,qiskit/qiskit,CP-transfer,0.04411764705882353,0.15073529411764705,0.22426470588235295,0.08139091236716076,0.09708629607808189
COOBA,qiskit/qiskit,ipython/ipython,CP-cold-start,0.0,0.005917159763313609,0.005917159763313609,0.005163436758443889,0.0048252924792967535
COOBA,qiskit/qiskit,localstack/localstack,WP-small,0.07368421052631578,0.18947368421052632,0.2736842105263158,0.11291246315473126,0.140554866036556
COOBA,numpy/numpy,scikit-learn/scikit-learn,CP-cold-start,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.0282496360526798,0.02942445025964456
COOBA,qiskit/qiskit,localstack/localstack,WP-large,0.07368421052631578,0.2631578947368421,0.3368421052631579,0.1230568102310641,0.16778720044625742
COOBA,numpy/numpy,scikit-learn/scikit-learn,CP-transfer,0.0,0.0,0.0,0.00809082444417079,0.007296081577726829
COOBA,scikit-learn/scikit-learn,numpy/numpy,WP-small,0.031055900621118012,0.09316770186335403,0.18012422360248448,0.07046070081727743,0.07868734080733923
BLAZE,lightning-ai/lightning,ipython/ipython,WP-small,0.2426,0.4024,0.5266,0.2925,0.3312
BLAZE,jupyterlab/jupyterlab,qiskit/qiskit,CP-transfer,0.2574,0.5478,0.636,0.3276,0.3988
BLAZE,lightning-ai/lightning,ipython/ipython,WP-large,0.3491,0.6509,0.7278,0.414,0.4784
BLAZE,qiskit/qiskit,jupyterlab/jupyterlab,WP-small,0.025,0.025,0.05,0.0456,0.0452
BLAZE,lightning-ai/lightning,ipython/ipython,CP-cold-start,0.1657,0.3018,0.355,0.2014,0.2355
BLAZE,qiskit/qiskit,jupyterlab/jupyterlab,WP-large,0.325,0.55,0.65,0.355,0.4433
BLAZE,lightning-ai/lightning,ipython/ipython,CP-transfer,0.2604,0.4911,0.5858,0.3172,0.376
BLAZE,qiskit/qiskit,jupyterlab/jupyterlab,CP-cold-start,0.175,0.4,0.5,0.2392,0.2963
BLAZE,lightning-ai/lightning,ansible/ansible,WP-small,0.2078,0.3701,0.487,0.2307,0.293
BLAZE,qiskit/qiskit,jupyterlab/jupyterlab,CP-transfer,0.275,0.425,0.55,0.2912,0.3752
BLAZE,lightning-ai/lightning,ansible/ansible,WP-large,0.2468,0.5065,0.5909,0.2957,0.3691
BLAZE,lightning-ai/lightning,wagtail/wagtail,WP-small,0.1098,0.3415,0.439,0.168,0.2153
BLAZE,lightning-ai/lightning,ansible/ansible,CP-cold-start,0.1234,0.2273,0.3247,0.1504,0.1863
BLAZE,lightning-ai/lightning,wagtail/wagtail,WP-large,0.2195,0.439,0.561,0.2762,0.3372
BLAZE,lightning-ai/lightning,ansible/ansible,CP-transfer,0.2792,0.4935,0.5974,0.2984,0.3811
BLAZE,ansible/ansible,lightning-ai/lightning,WP-small,0.16,0.5333,0.6133,0.2401,0.3154
BLAZE,ansible/ansible,lightning-ai/lightning,WP-large,0.36,0.6533,0.7733,0.4083,0.4985
BLAZE,lightning-ai/lightning,wagtail/wagtail,CP-cold-start,0.0366,0.1585,0.2317,0.0693,0.0921
BLAZE,ansible/ansible,lightning-ai/lightning,CP-cold-start,0.2533,0.4667,0.5467,0.2837,0.3532
BLAZE,ansible/ansible,lightning-ai/lightning,CP-transfer,0.2933,0.6133,0.7067,0.3345,0.4491
BLAZE,lightning-ai/lightning,localstack/localstack,WP-small,0.2,0.4526,0.5474,0.1984,0.3122
BLAZE,lightning-ai/lightning,wagtail/wagtail,CP-transfer,0.2195,0.3902,0.5244,0.2614,0.3117
BLAZE,prefecthq/prefect,mesonbuild/meson,WP-small,0.2169,0.4286,0.5291,0.2641,0.3197
BLAZE,lightning-ai/lightning,localstack/localstack,WP-large,0.2526,0.5053,0.6,0.2634,0.3618
BLAZE,prefecthq/prefect,mesonbuild/meson,WP-large,0.3598,0.6402,0.7249,0.4229,0.4893
BLAZE,lightning-ai/lightning,localstack/localstack,CP-cold-start,0.1579,0.3684,0.4526,0.156,0.2674
BLAZE,prefecthq/prefect,mesonbuild/meson,CP-cold-start,0.1429,0.3704,0.4921,0.2185,0.2583
BLAZE,lightning-ai/lightning,localstack/localstack,CP-transfer,0.2,0.4421,0.4947,0.2158,0.3074
BLAZE,localstack/localstack,lightning-ai/lightning,WP-small,0.2,0.48,0.6267,0.2846,0.3504
BLAZE,prefecthq/prefect,mesonbuild/meson,CP-transfer,0.2963,0.5767,0.6772,0.3413,0.4146
BLAZE,localstack/localstack,lightning-ai/lightning,WP-large,0.44,0.68,0.76,0.4491,0.5511
BLAZE,localstack/localstack,lightning-ai/lightning,CP-cold-start,0.16,0.4533,0.5867,0.2321,0.298
BLAZE,localstack/localstack,lightning-ai/lightning,CP-transfer,0.3333,0.6533,0.7867,0.3634,0.4845
BLAZE,prefecthq/prefect,wagtail/wagtail,WP-small,0.1463,0.2195,0.3293,0.1533,0.2052
BLAZE,prefecthq/prefect,ansible/ansible,WP-small,0.2013,0.3766,0.487,0.2267,0.2926
BLAZE,prefecthq/prefect,wagtail/wagtail,WP-large,0.1829,0.4756,0.5732,0.2753,0.3285
BLAZE,prefecthq/prefect,ansible/ansible,WP-large,0.2857,0.5,0.6364,0.3066,0.3881
BLAZE,prefecthq/prefect,wagtail/wagtail,CP-cold-start,0.122,0.3415,0.4512,0.1782,0.2282
BLAZE,prefecthq/prefect,ansible/ansible,CP-cold-start,0.0779,0.1494,0.1883,0.0904,0.1181
BLAZE,prefecthq/prefect,wagtail/wagtail,CP-transfer,0.1829,0.4024,0.5488,0.231,0.2899
BLAZE,numpy/numpy,localstack/localstack,WP-small,0.1789,0.3684,0.4842,0.1673,0.274
BLAZE,prefecthq/prefect,ansible/ansible,CP-transfer,0.1948,0.3571,0.4221,0.214,0.2701
BLAZE,ansible/ansible,prefecthq/prefect,WP-small,0.1341,0.4024,0.5122,0.1942,0.2531
BLAZE,ansible/ansible,prefecthq/prefect,WP-large,0.4024,0.622,0.7317,0.414,0.5171
BLAZE,numpy/numpy,localstack/localstack,WP-large,0.3053,0.5158,0.6211,0.267,0.4056
BLAZE,ansible/ansible,prefecthq/prefect,CP-cold-start,0.122,0.3659,0.5,0.1965,0.2475
BLAZE,numpy/numpy,localstack/localstack,CP-cold-start,0.0737,0.2105,0.2737,0.0787,0.1509
BLAZE,ansible/ansible,prefecthq/prefect,CP-transfer,0.2073,0.439,0.6585,0.2343,0.3317
BLAZE,numpy/numpy,mesonbuild/meson,WP-small,0.2698,0.5026,0.6349,0.3023,0.3807
BLAZE,numpy/numpy,localstack/localstack,CP-transfer,0.1789,0.4,0.5158,0.193,0.3029
BLAZE,numpy/numpy,mesonbuild/meson,WP-large,0.3704,0.6455,0.709,0.42,0.4992
BLAZE,numpy/numpy,mesonbuild/meson,CP-cold-start,0.2116,0.4656,0.6296,0.2743,0.3348
BLAZE,localstack/localstack,numpy/numpy,WP-small,0.3043,0.4845,0.5901,0.3523,0.3956
BLAZE,numpy/numpy,mesonbuild/meson,CP-transfer,0.2593,0.5079,0.6614,0.3211,0.3782
BLAZE,ipython/ipython,qiskit/qiskit,WP-small,0.2941,0.511,0.614,0.3296,0.4025
BLAZE,localstack/localstack,numpy/numpy,WP-large,0.2919,0.5652,0.6584,0.3794,0.4244
BLAZE,localstack/localstack,numpy/numpy,CP-cold-start,0.1739,0.3168,0.4224,0.2244,0.2577
BLAZE,localstack/localstack,numpy/numpy,CP-transfer,0.2857,0.528,0.6273,0.3593,0.4036
BLAZE,numpy/numpy,qiskit/qiskit,WP-small,0.2647,0.5331,0.6213,0.322,0.3864
BLAZE,numpy/numpy,qiskit/qiskit,WP-large,0.3382,0.5735,0.6801,0.3995,0.458
BLAZE,numpy/numpy,qiskit/qiskit,CP-cold-start,0.1618,0.3456,0.4669,0.1866,0.2568
BLAZE,numpy/numpy,qiskit/qiskit,CP-transfer,0.2794,0.5294,0.636,0.336,0.4003
BLAZE,qiskit/qiskit,numpy/numpy,WP-small,0.2298,0.4907,0.5963,0.3175,0.3541
BLAZE,qiskit/qiskit,numpy/numpy,WP-large,0.3354,0.5839,0.6646,0.3975,0.4506
BLAZE,qiskit/qiskit,numpy/numpy,CP-cold-start,0.1118,0.2671,0.4037,0.1766,0.1967
BLAZE,qiskit/qiskit,numpy/numpy,CP-transfer,0.2484,0.441,0.5528,0.3195,0.3571
BLAZE,ipython/ipython,docker/compose,WP-small,0.2051,0.4786,0.5726,0.2823,0.3396
BLAZE,ipython/ipython,docker/compose,WP-large,0.3504,0.6667,0.7094,0.4201,0.4977
BLAZE,ipython/ipython,docker/compose,CP-cold-start,0.1197,0.4103,0.5726,0.2345,0.2582
BLAZE,ipython/ipython,docker/compose,CP-transfer,0.2735,0.547,0.6752,0.3511,0.4158
BLAZE,docker/compose,ipython/ipython,WP-small,0.1538,0.3373,0.4497,0.2212,0.2449
BLAZE,docker/compose,ipython/ipython,WP-large,0.3432,0.6331,0.6982,0.4015,0.4726
BLAZE,docker/compose,ipython/ipython,CP-cold-start,0.0828,0.142,0.1953,0.1111,0.1259
BLAZE,docker/compose,ipython/ipython,CP-transfer,0.1775,0.4911,0.5562,0.2588,0.3116
BLAZE,wagtail/wagtail,docker/compose,WP-small,0.2051,0.4872,0.5726,0.2765,0.3361
BLAZE,wagtail/wagtail,docker/compose,WP-large,0.359,0.6496,0.7265,0.4146,0.5044
BLAZE,wagtail/wagtail,docker/compose,CP-cold-start,0.1111,0.4103,0.5641,0.2247,0.2559
BLAZE,wagtail/wagtail,docker/compose,CP-transfer,0.2564,0.5043,0.6325,0.3187,0.3806
TRANP-CNN,jupyterlab/jupyterlab,lightning-ai/lightning,WP-small,0.1067,0.52,0.6133,0.245,0.3149
TRANP-CNN,jupyterlab/jupyterlab,lightning-ai/lightning,WP-large,0.32,0.5467,0.7067,0.3305,0.4536
TRANP-CNN,jupyterlab/jupyterlab,lightning-ai/lightning,CP-cold-start,0.0,0.0,0.0,0.0123,0.0099
TRANP-CNN,jupyterlab/jupyterlab,lightning-ai/lightning,CP-transfer,0.32,0.5733,0.68,0.2953,0.4363
TRANP-CNN,lightning-ai/lightning,jupyterlab/jupyterlab,WP-small,0.175,0.375,0.5,0.5247,0.5344
TRANP-CNN,lightning-ai/lightning,jupyterlab/jupyterlab,WP-large,0.25,0.475,0.5,0.6541,0.6546
TRANP-CNN,lightning-ai/lightning,jupyterlab/jupyterlab,CP-cold-start,0.0,0.0,0.05,0.0281,0.0277
TRANP-CNN,lightning-ai/lightning,jupyterlab/jupyterlab,CP-transfer,0.275,0.5,0.5,0.6892,0.7017
TRANP-CNN,jupyterlab/jupyterlab,numpy/numpy,WP-small,0.0373,0.1553,0.1925,0.1952,0.2308
TRANP-CNN,jupyterlab/jupyterlab,numpy/numpy,WP-large,0.0497,0.1863,0.2422,0.2504,0.2709
TRANP-CNN,jupyterlab/jupyterlab,numpy/numpy,CP-cold-start,0.0186,0.0559,0.0683,0.0787,0.0854
TRANP-CNN,jupyterlab/jupyterlab,numpy/numpy,CP-transfer,0.0373,0.1615,0.1988,0.2167,0.2292
TRANP-CNN,numpy/numpy,jupyterlab/jupyterlab,WP-small,0.25,0.425,0.5,0.6106,0.6271
TRANP-CNN,numpy/numpy,jupyterlab/jupyterlab,WP-large,0.225,0.475,0.5,0.6438,0.6546
TRANP-CNN,numpy/numpy,jupyterlab/jupyterlab,CP-cold-start,0.0,0.0,0.0,0.0043,0.004
TRANP-CNN,numpy/numpy,jupyterlab/jupyterlab,CP-transfer,0.225,0.5,0.5,0.6642,0.675
TRANP-CNN,jupyterlab/jupyterlab,mesonbuild/meson,WP-small,0.0794,0.1693,0.2011,0.4257,0.4706
TRANP-CNN,jupyterlab/jupyterlab,mesonbuild/meson,WP-large,0.0688,0.1746,0.2011,0.4231,0.4541
TRANP-CNN,jupyterlab/jupyterlab,mesonbuild/meson,CP-cold-start,0.0212,0.1323,0.1799,0.2566,0.2817
TRANP-CNN,jupyterlab/jupyterlab,mesonbuild/meson,CP-transfer,0.0476,0.1534,0.1958,0.3476,0.3833
TRANP-CNN,mesonbuild/meson,jupyterlab/jupyterlab,WP-small,0.125,0.35,0.5,0.4318,0.4297
TRANP-CNN,mesonbuild/meson,jupyterlab/jupyterlab,WP-large,0.225,0.475,0.475,0.6592,0.6783
TRANP-CNN,mesonbuild/meson,jupyterlab/jupyterlab,CP-cold-start,0.0,0.0,0.0,0.0064,0.0062
TRANP-CNN,mesonbuild/meson,jupyterlab/jupyterlab,CP-transfer,0.25,0.475,0.475,0.6699,0.677
TRANP-CNN,jupyterlab/jupyterlab,localstack/localstack,WP-small,0.0421,0.2421,0.3474,0.1423,0.1781
TRANP-CNN,jupyterlab/jupyterlab,localstack/localstack,WP-large,0.0737,0.2526,0.3474,0.1703,0.2124
TRANP-CNN,jupyterlab/jupyterlab,localstack/localstack,CP-cold-start,0.0,0.0105,0.0211,0.015,0.0151
TRANP-CNN,jupyterlab/jupyterlab,localstack/localstack,CP-transfer,0.0421,0.2,0.3053,0.14,0.1705
TRANP-CNN,localstack/localstack,jupyterlab/jupyterlab,WP-small,0.275,0.4,0.475,0.6377,0.6606
TRANP-CNN,localstack/localstack,jupyterlab/jupyterlab,WP-large,0.275,0.475,0.5,0.6979,0.6983
TRANP-CNN,jupyterlab/jupyterlab,prefecthq/prefect,WP-small,0.122,0.2317,0.2927,0.2853,0.3658
TRANP-CNN,jupyterlab/jupyterlab,prefecthq/prefect,WP-large,0.122,0.2561,0.2927,0.2907,0.3536
TRANP-CNN,jupyterlab/jupyterlab,prefecthq/prefect,CP-cold-start,0.0,0.0854,0.1585,0.0772,0.099
TRANP-CNN,jupyterlab/jupyterlab,prefecthq/prefect,CP-transfer,0.0488,0.2805,0.3415,0.2551,0.3166
TRANP-CNN,prefecthq/prefect,jupyterlab/jupyterlab,WP-small,0.125,0.4,0.5,0.4391,0.4576
TRANP-CNN,prefecthq/prefect,jupyterlab/jupyterlab,WP-large,0.15,0.475,0.5,0.5696,0.5738
TRANP-CNN,jupyterlab/jupyterlab,pydata/xarray,WP-small,0.08,0.16,0.4,0.1291,0.1496
TRANP-CNN,jupyterlab/jupyterlab,pydata/xarray,WP-large,0.16,0.6,0.72,0.2895,0.3501
TRANP-CNN,jupyterlab/jupyterlab,pydata/xarray,CP-cold-start,0.0,0.0,0.08,0.0252,0.0283
TRANP-CNN,prefecthq/prefect,jupyterlab/jupyterlab,CP-cold-start,0.025,0.2,0.325,0.1955,0.1991
TRANP-CNN,jupyterlab/jupyterlab,pydata/xarray,CP-transfer,0.04,0.4,0.48,0.1784,0.2014
TRANP-CNN,pydata/xarray,jupyterlab/jupyterlab,WP-small,0.2,0.45,0.5,0.5719,0.6108
TRANP-CNN,pydata/xarray,jupyterlab/jupyterlab,WP-large,0.3,0.475,0.5,0.7442,0.7738
TRANP-CNN,pydata/xarray,jupyterlab/jupyterlab,CP-cold-start,0.0,0.075,0.15,0.0829,0.0807
TRANP-CNN,prefecthq/prefect,jupyterlab/jupyterlab,CP-transfer,0.3,0.5,0.5,0.7167,0.7417
TRANP-CNN,pydata/xarray,jupyterlab/jupyterlab,CP-transfer,0.3,0.5,0.5,0.7321,0.7667
TRANP-CNN,jupyterlab/jupyterlab,scikit-learn/scikit-learn,WP-small,0.0,0.0,0.0,0.0204,0.0231
TRANP-CNN,jupyterlab/jupyterlab,ipython/ipython,WP-small,0.0059,0.1006,0.1598,0.083,0.0962
TRANP-CNN,jupyterlab/jupyterlab,scikit-learn/scikit-learn,WP-large,0.0,0.087,0.1087,0.1244,0.1379
TRANP-CNN,jupyterlab/jupyterlab,scikit-learn/scikit-learn,CP-cold-start,0.0,0.0,0.0,0.0163,0.0168
TRANP-CNN,jupyterlab/jupyterlab,scikit-learn/scikit-learn,CP-transfer,0.0435,0.1522,0.1957,0.3458,0.3375
TRANP-CNN,scikit-learn/scikit-learn,jupyterlab/jupyterlab,WP-small,0.3,0.45,0.5,0.6789,0.7238
TRANP-CNN,jupyterlab/jupyterlab,ipython/ipython,WP-large,0.0237,0.1302,0.2189,0.1281,0.1441
TRANP-CNN,scikit-learn/scikit-learn,jupyterlab/jupyterlab,WP-large,0.25,0.5,0.5,0.7125,0.7083
TRANP-CNN,jupyterlab/jupyterlab,ipython/ipython,CP-cold-start,0.0,0.0,0.0,0.0073,0.007
TRANP-CNN,scikit-learn/scikit-learn,jupyterlab/jupyterlab,CP-cold-start,0.0,0.0,0.0,0.0086,0.0084
TRANP-CNN,scikit-learn/scikit-learn,jupyterlab/jupyterlab,CP-transfer,0.25,0.5,0.5,0.6958,0.6917
TRANP-CNN,jupyterlab/jupyterlab,ipython/ipython,CP-transfer,0.0296,0.1065,0.2012,0.1222,0.1477
TRANP-CNN,jupyterlab/jupyterlab,docker/compose,WP-small,0.2735,0.7009,0.7863,0.4,0.4741
TRANP-CNN,ipython/ipython,jupyterlab/jupyterlab,WP-small,0.2,0.425,0.475,0.5549,0.5922
TRANP-CNN,ipython/ipython,jupyterlab/jupyterlab,WP-large,0.25,0.475,0.5,0.6725,0.6917
TRANP-CNN,jupyterlab/jupyterlab,docker/compose,WP-large,0.2479,0.7094,0.8376,0.4007,0.4629
TRANP-CNN,jupyterlab/jupyterlab,docker/compose,CP-cold-start,0.094,0.2735,0.5726,0.182,0.2133
TRANP-CNN,ipython/ipython,jupyterlab/jupyterlab,CP-cold-start,0.0,0.1,0.15,0.089,0.0918
TRANP-CNN,jupyterlab/jupyterlab,docker/compose,CP-transfer,0.3162,0.7009,0.7949,0.4157,0.4815
TRANP-CNN,docker/compose,jupyterlab/jupyterlab,WP-small,0.2,0.475,0.5,0.5933,0.6322
TRANP-CNN,docker/compose,jupyterlab/jupyterlab,WP-large,0.175,0.45,0.5,0.5976,0.6071
TRANP-CNN,docker/compose,jupyterlab/jupyterlab,CP-cold-start,0.025,0.325,0.375,0.2732,0.2996
TRANP-CNN,ipython/ipython,jupyterlab/jupyterlab,CP-transfer,0.3,0.475,0.5,0.7354,0.7521
TRANP-CNN,docker/compose,jupyterlab/jupyterlab,CP-transfer,0.275,0.475,0.475,0.6816,0.705
TRANP-CNN,jupyterlab/jupyterlab,ansible/ansible,WP-small,0.0,0.026,0.0325,0.1235,0.1247
TRANP-CNN,jupyterlab/jupyterlab,wagtail/wagtail,WP-small,0.0366,0.0854,0.0976,0.2854,0.3412
TRANP-CNN,jupyterlab/jupyterlab,wagtail/wagtail,WP-large,0.061,0.0976,0.1341,0.4135,0.5024
TRANP-CNN,jupyterlab/jupyterlab,ansible/ansible,WP-large,0.013,0.0195,0.0325,0.2065,0.2083
TRANP-CNN,jupyterlab/jupyterlab,wagtail/wagtail,CP-cold-start,0.0122,0.061,0.0732,0.1626,0.1904
TRANP-CNN,jupyterlab/jupyterlab,ansible/ansible,CP-cold-start,0.0,0.0065,0.013,0.0418,0.0441
TRANP-CNN,jupyterlab/jupyterlab,wagtail/wagtail,CP-transfer,0.0366,0.1098,0.122,0.3255,0.4095
TRANP-CNN,wagtail/wagtail,jupyterlab/jupyterlab,WP-small,0.125,0.45,0.5,0.4426,0.4642
TRANP-CNN,wagtail/wagtail,jupyterlab/jupyterlab,WP-large,0.225,0.5,0.5,0.6725,0.6642
TRANP-CNN,jupyterlab/jupyterlab,ansible/ansible,CP-transfer,0.0065,0.0195,0.0195,0.1283,0.1289
TRANP-CNN,ansible/ansible,jupyterlab/jupyterlab,WP-small,0.225,0.475,0.5,0.6149,0.6537
TRANP-CNN,wagtail/wagtail,jupyterlab/jupyterlab,CP-cold-start,0.0,0.0,0.0,0.0041,0.0038
TRANP-CNN,ansible/ansible,jupyterlab/jupyterlab,WP-large,0.3,0.475,0.5,0.7354,0.7604
TRANP-CNN,wagtail/wagtail,jupyterlab/jupyterlab,CP-transfer,0.2,0.45,0.475,0.6267,0.6308
TRANP-CNN,lightning-ai/lightning,prefecthq/prefect,WP-small,0.1585,0.2561,0.2927,0.3247,0.4079
TRANP-CNN,lightning-ai/lightning,prefecthq/prefect,WP-large,0.1098,0.2805,0.3293,0.299,0.3776
TRANP-CNN,lightning-ai/lightning,prefecthq/prefect,CP-cold-start,0.0854,0.1951,0.2683,0.2098,0.285
TRANP-CNN,ansible/ansible,jupyterlab/jupyterlab,CP-cold-start,0.025,0.125,0.125,0.1256,0.13
TRANP-CNN,lightning-ai/lightning,prefecthq/prefect,CP-transfer,0.0976,0.2439,0.3293,0.2973,0.3465
TRANP-CNN,prefecthq/prefect,lightning-ai/lightning,WP-small,0.24,0.4267,0.56,0.2281,0.3487
TRANP-CNN,prefecthq/prefect,lightning-ai/lightning,WP-large,0.28,0.5467,0.68,0.311,0.4048
TRANP-CNN,prefecthq/prefect,lightning-ai/lightning,CP-cold-start,0.0,0.0533,0.2133,0.0548,0.0616
TRANP-CNN,prefecthq/prefect,lightning-ai/lightning,CP-transfer,0.2267,0.5333,0.7067,0.2793,0.3714
TRANP-CNN,lightning-ai/lightning,numpy/numpy,WP-small,0.0311,0.1242,0.2112,0.1658,0.1932
TRANP-CNN,ansible/ansible,jupyterlab/jupyterlab,CP-transfer,0.35,0.475,0.5,0.7792,0.8
TRANP-CNN,lightning-ai/lightning,numpy/numpy,WP-large,0.0559,0.1242,0.205,0.224,0.2367
TRANP-CNN,localstack/localstack,jupyterlab/jupyterlab,CP-cold-start,0.0,0.0,0.0,0.0099,0.0105
TRANP-CNN,lightning-ai/lightning,pydata/xarray,WP-small,0.04,0.44,0.52,0.1891,0.1972
TRANP-CNN,lightning-ai/lightning,pydata/xarray,WP-large,0.08,0.32,0.68,0.1988,0.2357
TRANP-CNN,jupyterlab/jupyterlab,qiskit/qiskit,WP-small,0.0882,0.2059,0.25,0.2506,0.3211
TRANP-CNN,lightning-ai/lightning,pydata/xarray,CP-cold-start,0.0,0.0,0.0,0.0104,0.0093
TRANP-CNN,localstack/localstack,jupyterlab/jupyterlab,CP-transfer,0.275,0.475,0.5,0.6771,0.7021
TRANP-CNN,lightning-ai/lightning,scikit-learn/scikit-learn,WP-small,0.0,0.0652,0.1087,0.1285,0.134
TRANP-CNN,lightning-ai/lightning,pydata/xarray,CP-transfer,0.12,0.4,0.6,0.2136,0.2429
TRANP-CNN,lightning-ai/lightning,scikit-learn/scikit-learn,WP-large,0.0652,0.1087,0.1522,0.2737,0.3025
TRANP-CNN,pydata/xarray,lightning-ai/lightning,WP-small,0.28,0.5733,0.6667,0.2604,0.3996
TRANP-CNN,pydata/xarray,lightning-ai/lightning,WP-large,0.2533,0.5733,0.68,0.3099,0.4116
TRANP-CNN,lightning-ai/lightning,scikit-learn/scikit-learn,CP-cold-start,0.0,0.0,0.0435,0.0289,0.0317
TRANP-CNN,pydata/xarray,lightning-ai/lightning,CP-cold-start,0.0,0.0,0.0267,0.0162,0.0128
TRANP-CNN,lightning-ai/lightning,scikit-learn/scikit-learn,CP-transfer,0.0435,0.1739,0.2174,0.3314,0.3424
TRANP-CNN,scikit-learn/scikit-learn,lightning-ai/lightning,WP-small,0.1867,0.44,0.7067,0.2941,0.3411
TRANP-CNN,pydata/xarray,lightning-ai/lightning,CP-transfer,0.32,0.52,0.68,0.2809,0.4239
TRANP-CNN,jupyterlab/jupyterlab,qiskit/qiskit,WP-large,0.0515,0.1397,0.2132,0.1852,0.2323
TRANP-CNN,scikit-learn/scikit-learn,lightning-ai/lightning,WP-large,0.2133,0.56,0.68,0.2904,0.3671
TRANP-CNN,lightning-ai/lightning,ipython/ipython,WP-small,0.0414,0.1538,0.1893,0.1435,0.1639
